Crash Date,crashdate,MonthDay,dayofweek,year,month,day,week,TotalDeaths
11202006,11/20/06,1120,Monday,2006,11,20,48,89
11202007,11/20/07,1120,Tuesday,2007,11,20,47,88
11202008,11/20/08,1120,Thursday,2008,11,20,47,79
11202009,11/20/09,1120,Friday,2009,11,20,47,90
11202010,11/20/10,1120,Saturday,2010,11,20,47,114
11202011,11/20/11,1120,Sunday,2011,11,20,48,95
11202012,11/20/12,1120,Tuesday,2012,11,20,48,97
11202013,11/20/13,1120,Wednesday,2013,11,20,47,65
11202014,11/20/14,1120,Thursday,2014,11,20,47,73
11202015,11/20/15,1120,Friday,2015,11,20,47,105
11202016,11/20/16,1120,Sunday,2016,11,20,48,109
11212006,11/21/06,1121,Tuesday,2006,11,21,48,90
11212007,11/21/07,1121,Wednesday,2007,11,21,47,129
11212008,11/21/08,1121,Friday,2008,11,21,47,93
11212009,11/21/09,1121,Saturday,2009,11,21,47,114
11212010,11/21/10,1121,Sunday,2010,11,21,48,105
11212011,11/21/11,1121,Monday,2011,11,21,48,85
11212012,11/21/12,1121,Wednesday,2012,11,21,48,114
11212013,11/21/13,1121,Thursday,2013,11,21,47,113
11212014,11/21/14,1121,Friday,2014,11,21,47,105
11212015,11/21/15,1121,Saturday,2015,11,21,47,106
11212016,11/21/16,1121,Monday,2016,11,21,48,112
11222006,11/22/06,1122,Wednesday,2006,11,22,48,124
11222007,11/22/07,1122,Thursday,2007,11,22,47,116
11222008,11/22/08,1122,Saturday,2008,11,22,47,104
11222009,11/22/09,1122,Sunday,2009,11,22,48,82
11222010,11/22/10,1122,Monday,2010,11,22,48,90
11222011,11/22/11,1122,Tuesday,2011,11,22,48,78
11222012,11/22/12,1122,Thursday,2012,11,22,48,90
11222013,11/22/13,1122,Friday,2013,11,22,47,103
11222014,11/22/14,1122,Saturday,2014,11,22,47,156
11222015,11/22/15,1122,Sunday,2015,11,22,48,96
11222016,11/22/16,1122,Tuesday,2016,11,22,48,91
11232006,11/23/06,1123,Thursday,2006,11,23,48,122
11232007,11/23/07,1123,Friday,2007,11,23,47,137
11232008,11/23/08,1123,Sunday,2008,11,23,48,94
11232009,11/23/09,1123,Monday,2009,11,23,48,77
11232010,11/23/10,1123,Tuesday,2010,11,23,48,88
11232011,11/23/11,1123,Wednesday,2011,11,23,48,92
11232012,11/23/12,1123,Friday,2012,11,23,48,73
11232013,11/23/13,1123,Saturday,2013,11,23,47,132
11232014,11/23/14,1123,Sunday,2014,11,23,48,107
11232015,11/23/15,1123,Monday,2015,11,23,48,93
11232016,11/23/16,1123,Wednesday,2016,11,23,48,102
11242006,11/24/06,1124,Friday,2006,11,24,48,127
11242007,11/24/07,1124,Saturday,2007,11,24,47,132
11242008,11/24/08,1124,Monday,2008,11,24,48,78
11242009,11/24/09,1124,Tuesday,2009,11,24,48,88
11242010,11/24/10,1124,Wednesday,2010,11,24,48,85
11242011,11/24/11,1124,Thursday,2011,11,24,48,84
11242012,11/24/12,1124,Saturday,2012,11,24,48,122
11242013,11/24/13,1124,Sunday,2013,11,24,48,80
11242014,11/24/14,1124,Monday,2014,11,24,48,102
11242015,11/24/15,1124,Tuesday,2015,11,24,48,81
11242016,11/24/16,1124,Thursday,2016,11,24,48,118
11252006,11/25/06,1125,Saturday,2006,11,25,48,136
11252007,11/25/07,1125,Sunday,2007,11,25,48,123
11252008,11/25/08,1125,Tuesday,2008,11,25,48,78
11252009,11/25/09,1125,Wednesday,2009,11,25,48,92
11252010,11/25/10,1125,Thursday,2010,11,25,48,76
11252011,11/25/11,1125,Friday,2011,11,25,48,76
11252012,11/25/12,1125,Sunday,2012,11,25,49,87
11252013,11/25/13,1125,Monday,2013,11,25,48,59
11252014,11/25/14,1125,Tuesday,2014,11,25,48,94
11252015,11/25/15,1125,Wednesday,2015,11,25,48,92
11252016,11/25/16,1125,Friday,2016,11,25,48,98
11262006,11/26/06,1126,Sunday,2006,11,26,49,127
11262007,11/26/07,1126,Monday,2007,11,26,48,84
11262008,11/26/08,1126,Wednesday,2008,11,26,48,93
11262009,11/26/09,1126,Thursday,2009,11,26,48,85
11262010,11/26/10,1126,Friday,2010,11,26,48,80
11262011,11/26/11,1126,Saturday,2011,11,26,48,97
11262012,11/26/12,1126,Monday,2012,11,26,49,83
11262013,11/26/13,1126,Tuesday,2013,11,26,48,79
11262014,11/26/14,1126,Wednesday,2014,11,26,48,103
11262015,11/26/15,1126,Thursday,2015,11,26,48,112
11262016,11/26/16,1126,Saturday,2016,11,26,48,120
11272006,11/27/06,1127,Monday,2006,11,27,49,94
11272007,11/27/07,1127,Tuesday,2007,11,27,48,107
11272008,11/27/08,1127,Thursday,2008,11,27,48,94
11272009,11/27/09,1127,Friday,2009,11,27,48,89
11272010,11/27/10,1127,Saturday,2010,11,27,48,103
11272011,11/27/11,1127,Sunday,2011,11,27,49,83
11272012,11/27/12,1127,Tuesday,2012,11,27,49,82
11272013,11/27/13,1127,Wednesday,2013,11,27,48,109
11272014,11/27/14,1127,Thursday,2014,11,27,48,97
11272015,11/27/15,1127,Friday,2015,11,27,48,105
11272016,11/27/16,1127,Sunday,2016,11,27,49,95
11282006,11/28/06,1128,Tuesday,2006,11,28,49,69
11282007,11/28/07,1128,Wednesday,2007,11,28,48,78
11282008,11/28/08,1128,Friday,2008,11,28,48,89
11282009,11/28/09,1128,Saturday,2009,11,28,48,116
11282010,11/28/10,1128,Sunday,2010,11,28,49,94
11282011,11/28/11,1128,Monday,2011,11,28,49,80
11282012,11/28/12,1128,Wednesday,2012,11,28,49,82
11282013,11/28/13,1128,Thursday,2013,11,28,48,78
11282014,11/28/14,1128,Friday,2014,11,28,48,116
11282015,11/28/15,1128,Saturday,2015,11,28,48,94
11282016,11/28/16,1128,Monday,2016,11,28,49,89
11292006,11/29/06,1129,Wednesday,2006,11,29,49,85
11292007,11/29/07,1129,Thursday,2007,11,29,48,84
11292008,11/29/08,1129,Saturday,2008,11,29,48,117
11292009,11/29/09,1129,Sunday,2009,11,29,49,80
11292010,11/29/10,1129,Monday,2010,11,29,49,77
11292011,11/29/11,1129,Tuesday,2011,11,29,49,78
11292012,11/29/12,1129,Thursday,2012,11,29,49,72
11292013,11/29/13,1129,Friday,2013,11,29,48,92
11292014,11/29/14,1129,Saturday,2014,11,29,48,114
11292015,11/29/15,1129,Sunday,2015,11,29,49,102
11292016,11/29/16,1129,Tuesday,2016,11,29,49,94
11302006,11/30/06,1130,Thursday,2006,11,30,49,84
11302007,11/30/07,1130,Friday,2007,11,30,48,115
11302008,11/30/08,1130,Sunday,2008,11,30,49,101
11302009,11/30/09,1130,Monday,2009,11,30,49,92
11302010,11/30/10,1130,Tuesday,2010,11,30,49,78
11302011,11/30/11,1130,Wednesday,2011,11,30,49,78
11302012,11/30/12,1130,Friday,2012,11,30,49,98
11302013,11/30/13,1130,Saturday,2013,11,30,48,112
11302014,11/30/14,1130,Sunday,2014,11,30,49,102
11302015,11/30/15,1130,Monday,2015,11,30,49,80
11302016,11/30/16,1130,Wednesday,2016,11,30,49,86
12012006,12/1/06,1201,Friday,2006,12,1,49,108
12012007,12/1/07,1201,Saturday,2007,12,1,48,134
12012008,12/1/08,1201,Monday,2008,12,1,49,102
12012009,12/1/09,1201,Tuesday,2009,12,1,49,94
12012010,12/1/10,1201,Wednesday,2010,12,1,49,78
12012011,12/1/11,1201,Thursday,2011,12,1,49,87
12012012,12/1/12,1201,Saturday,2012,12,1,49,126
12012013,12/1/13,1201,Sunday,2013,12,1,49,81
12012014,12/1/14,1201,Monday,2014,12,1,49,96
12012015,12/1/15,1201,Tuesday,2015,12,1,49,78
12012016,12/1/16,1201,Thursday,2016,12,1,49,99
12022006,12/2/06,1202,Saturday,2006,12,2,49,129
12022007,12/2/07,1202,Sunday,2007,12,2,49,146
12022008,12/2/08,1202,Tuesday,2008,12,2,49,85
12022009,12/2/09,1202,Wednesday,2009,12,2,49,86
12022010,12/2/10,1202,Thursday,2010,12,2,49,69
12022011,12/2/11,1202,Friday,2011,12,2,49,91
12022012,12/2/12,1202,Sunday,2012,12,2,50,102
12022013,12/2/13,1202,Monday,2013,12,2,49,92
12022014,12/2/14,1202,Tuesday,2014,12,2,49,87
12022015,12/2/15,1202,Wednesday,2015,12,2,49,90
12022016,12/2/16,1202,Friday,2016,12,2,49,114
12032006,12/3/06,1203,Sunday,2006,12,3,50,87
12032007,12/3/07,1203,Monday,2007,12,3,49,123
12032008,12/3/08,1203,Wednesday,2008,12,3,49,76
12032009,12/3/09,1203,Thursday,2009,12,3,49,104
12032010,12/3/10,1203,Friday,2010,12,3,49,75
12032011,12/3/11,1203,Saturday,2011,12,3,49,119
12032012,12/3/12,1203,Monday,2012,12,3,50,90
12032013,12/3/13,1203,Tuesday,2013,12,3,49,80
12032014,12/3/14,1203,Wednesday,2014,12,3,49,76
12032015,12/3/15,1203,Thursday,2015,12,3,49,124
12032016,12/3/16,1203,Saturday,2016,12,3,49,128
12042006,12/4/06,1204,Monday,2006,12,4,50,87
12042007,12/4/07,1204,Tuesday,2007,12,4,49,100
12042008,12/4/08,1204,Thursday,2008,12,4,49,83
12042009,12/4/09,1204,Friday,2009,12,4,49,104
12042010,12/4/10,1204,Saturday,2010,12,4,49,99
12042011,12/4/11,1204,Sunday,2011,12,4,50,78
12042012,12/4/12,1204,Tuesday,2012,12,4,50,96
12042013,12/4/13,1204,Wednesday,2013,12,4,49,81
12042014,12/4/14,1204,Thursday,2014,12,4,49,84
12042015,12/4/15,1204,Friday,2015,12,4,49,107
12042016,12/4/16,1204,Sunday,2016,12,4,50,103
12052006,12/5/06,1205,Tuesday,2006,12,5,50,91
12052007,12/5/07,1205,Wednesday,2007,12,5,49,104
12052008,12/5/08,1205,Friday,2008,12,5,49,113
12052009,12/5/09,1205,Saturday,2009,12,5,49,106
12052010,12/5/10,1205,Sunday,2010,12,5,50,88
12052011,12/5/11,1205,Monday,2011,12,5,50,81
12052012,12/5/12,1205,Wednesday,2012,12,5,50,71
12052013,12/5/13,1205,Thursday,2013,12,5,49,83
12052014,12/5/14,1205,Friday,2014,12,5,49,116
12052015,12/5/15,1205,Saturday,2015,12,5,49,131
12052016,12/5/16,1205,Monday,2016,12,5,50,101
12062006,12/6/06,1206,Wednesday,2006,12,6,50,84
12062007,12/6/07,1206,Thursday,2007,12,6,49,96
12062008,12/6/08,1206,Saturday,2008,12,6,49,133
12062009,12/6/09,1206,Sunday,2009,12,6,50,81
12062010,12/6/10,1206,Monday,2010,12,6,50,57
12062011,12/6/11,1206,Tuesday,2011,12,6,50,81
12062012,12/6/12,1206,Thursday,2012,12,6,50,95
12062013,12/6/13,1206,Friday,2013,12,6,49,86
12062014,12/6/14,1206,Saturday,2014,12,6,49,107
12062015,12/6/15,1206,Sunday,2015,12,6,50,124
12062016,12/6/16,1206,Tuesday,2016,12,6,50,79
12072006,12/7/06,1207,Thursday,2006,12,7,50,97
12072007,12/7/07,1207,Friday,2007,12,7,49,131
12072008,12/7/08,1207,Sunday,2008,12,7,50,93
12072009,12/7/09,1207,Monday,2009,12,7,50,95
12072010,12/7/10,1207,Tuesday,2010,12,7,50,57
12072011,12/7/11,1207,Wednesday,2011,12,7,50,76
12072012,12/7/12,1207,Friday,2012,12,7,50,113
12072013,12/7/13,1207,Saturday,2013,12,7,49,97
12072014,12/7/14,1207,Sunday,2014,12,7,50,89
12072015,12/7/15,1207,Monday,2015,12,7,50,80
12072016,12/7/16,1207,Wednesday,2016,12,7,50,90
12082006,12/8/06,1208,Friday,2006,12,8,50,130
12082007,12/8/07,1208,Saturday,2007,12,8,49,148
12082008,12/8/08,1208,Monday,2008,12,8,50,79
12082009,12/8/09,1208,Tuesday,2009,12,8,50,76
12082010,12/8/10,1208,Wednesday,2010,12,8,50,71
12082011,12/8/11,1208,Thursday,2011,12,8,50,69
12082012,12/8/12,1208,Saturday,2012,12,8,50,115
12082013,12/8/13,1208,Sunday,2013,12,8,50,97
12082014,12/8/14,1208,Monday,2014,12,8,50,94
12082015,12/8/15,1208,Tuesday,2015,12,8,50,89
12082016,12/8/16,1208,Thursday,2016,12,8,50,92
12092006,12/9/06,1209,Saturday,2006,12,9,50,95
12092007,12/9/07,1209,Sunday,2007,12,9,50,123
12092008,12/9/08,1209,Tuesday,2008,12,9,50,93
12092009,12/9/09,1209,Wednesday,2009,12,9,50,88
12092010,12/9/10,1209,Thursday,2010,12,9,50,72
12092011,12/9/11,1209,Friday,2011,12,9,50,97
12092012,12/9/12,1209,Sunday,2012,12,9,51,81
12092013,12/9/13,1209,Monday,2013,12,9,50,61
12092014,12/9/14,1209,Tuesday,2014,12,9,50,80
12092015,12/9/15,1209,Wednesday,2015,12,9,50,94
12092016,12/9/16,1209,Friday,2016,12,9,50,114
12102006,12/10/06,1210,Sunday,2006,12,10,51,128
12102007,12/10/07,1210,Monday,2007,12,10,50,91
12102008,12/10/08,1210,Wednesday,2008,12,10,50,96
12102009,12/10/09,1210,Thursday,2009,12,10,50,66
12102010,12/10/10,1210,Friday,2010,12,10,50,101
12102011,12/10/11,1210,Saturday,2011,12,10,50,110
12102012,12/10/12,1210,Monday,2012,12,10,51,77
12102013,12/10/13,1210,Tuesday,2013,12,10,50,89
12102014,12/10/14,1210,Wednesday,2014,12,10,50,81
12102015,12/10/15,1210,Thursday,2015,12,10,50,95
12102016,12/10/16,1210,Saturday,2016,12,10,50,115
12112006,12/11/06,1211,Monday,2006,12,11,51,100
12112007,12/11/07,1211,Tuesday,2007,12,11,50,98
12112008,12/11/08,1211,Thursday,2008,12,11,50,97
12112009,12/11/09,1211,Friday,2009,12,11,50,89
12112010,12/11/10,1211,Saturday,2010,12,11,50,99
12112011,12/11/11,1211,Sunday,2011,12,11,51,77
12112012,12/11/12,1211,Tuesday,2012,12,11,51,60
12112013,12/11/13,1211,Wednesday,2013,12,11,50,67
12112014,12/11/14,1211,Thursday,2014,12,11,50,94
12112015,12/11/15,1211,Friday,2015,12,11,50,132
12112016,12/11/16,1211,Sunday,2016,12,11,51,90
12122006,12/12/06,1212,Tuesday,2006,12,12,51,98
12122007,12/12/07,1212,Wednesday,2007,12,12,50,80
12122008,12/12/08,1212,Friday,2008,12,12,50,103
12122009,12/12/09,1212,Saturday,2009,12,12,50,109
12122010,12/12/10,1212,Sunday,2010,12,12,51,80
12122011,12/12/11,1212,Monday,2011,12,12,51,83
12122012,12/12/12,1212,Wednesday,2012,12,12,51,71
12122013,12/12/13,1212,Thursday,2013,12,12,50,100
12122014,12/12/14,1212,Friday,2014,12,12,50,109
12122015,12/12/15,1212,Saturday,2015,12,12,50,120
12122016,12/12/16,1212,Monday,2016,12,12,51,77
12132006,12/13/06,1213,Wednesday,2006,12,13,51,88
12132007,12/13/07,1213,Thursday,2007,12,13,50,83
12132008,12/13/08,1213,Saturday,2008,12,13,50,101
12132009,12/13/09,1213,Sunday,2009,12,13,51,108
12132010,12/13/10,1213,Monday,2010,12,13,51,64
12132011,12/13/11,1213,Tuesday,2011,12,13,51,69
12132012,12/13/12,1213,Thursday,2012,12,13,51,65
12132013,12/13/13,1213,Friday,2013,12,13,50,103
12132014,12/13/14,1213,Saturday,2014,12,13,50,131
12132015,12/13/15,1213,Sunday,2015,12,13,51,124
12132016,12/13/16,1213,Tuesday,2016,12,13,51,92
12142006,12/14/06,1214,Thursday,2006,12,14,51,93
12142007,12/14/07,1214,Friday,2007,12,14,50,112
12142008,12/14/08,1214,Sunday,2008,12,14,51,87
12142009,12/14/09,1214,Monday,2009,12,14,51,84
12142010,12/14/10,1214,Tuesday,2010,12,14,51,69
12142011,12/14/11,1214,Wednesday,2011,12,14,51,92
12142012,12/14/12,1214,Friday,2012,12,14,51,108
12142013,12/14/13,1214,Saturday,2013,12,14,50,124
12142014,12/14/14,1214,Sunday,2014,12,14,51,113
12142015,12/14/15,1214,Monday,2015,12,14,51,106
12142016,12/14/16,1214,Wednesday,2016,12,14,51,71
12152006,12/15/06,1215,Friday,2006,12,15,51,119
12152007,12/15/07,1215,Saturday,2007,12,15,50,130
12152008,12/15/08,1215,Monday,2008,12,15,51,84
12152009,12/15/09,1215,Tuesday,2009,12,15,51,75
12152010,12/15/10,1215,Wednesday,2010,12,15,51,73
12152011,12/15/11,1215,Thursday,2011,12,15,51,86
12152012,12/15/12,1215,Saturday,2012,12,15,51,126
12152013,12/15/13,1215,Sunday,2013,12,15,51,66
12152014,12/15/14,1215,Monday,2014,12,15,51,78
12152015,12/15/15,1215,Tuesday,2015,12,15,51,94
12152016,12/15/16,1215,Thursday,2016,12,15,51,105
12162006,12/16/06,1216,Saturday,2006,12,16,51,115
12162007,12/16/07,1216,Sunday,2007,12,16,51,78
12162008,12/16/08,1216,Tuesday,2008,12,16,51,92
12162009,12/16/09,1216,Wednesday,2009,12,16,51,72
12162010,12/16/10,1216,Thursday,2010,12,16,51,79
12162011,12/16/11,1216,Friday,2011,12,16,51,104
12162012,12/16/12,1216,Sunday,2012,12,16,52,89
12162013,12/16/13,1216,Monday,2013,12,16,51,82
12162014,12/16/14,1216,Tuesday,2014,12,16,51,93
12162015,12/16/15,1216,Wednesday,2015,12,16,51,88
12162016,12/16/16,1216,Friday,2016,12,16,51,112
12172006,12/17/06,1217,Sunday,2006,12,17,52,118
12172007,12/17/07,1217,Monday,2007,12,17,51,83
12172008,12/17/08,1217,Wednesday,2008,12,17,51,64
12172009,12/17/09,1217,Thursday,2009,12,17,51,90
12172010,12/17/10,1217,Friday,2010,12,17,51,88
12172011,12/17/11,1217,Saturday,2011,12,17,51,113
12172012,12/17/12,1217,Monday,2012,12,17,52,88
12172013,12/17/13,1217,Tuesday,2013,12,17,51,67
12172014,12/17/14,1217,Wednesday,2014,12,17,51,70
12172015,12/17/15,1217,Thursday,2015,12,17,51,114
12172016,12/17/16,1217,Saturday,2016,12,17,51,127
12182006,12/18/06,1218,Monday,2006,12,18,52,97
12182007,12/18/07,1218,Tuesday,2007,12,18,51,97
12182008,12/18/08,1218,Thursday,2008,12,18,51,77
12182009,12/18/09,1218,Friday,2009,12,18,51,90
12182010,12/18/10,1218,Saturday,2010,12,18,51,101
12182011,12/18/11,1218,Sunday,2011,12,18,52,100
12182012,12/18/12,1218,Tuesday,2012,12,18,52,79
12182013,12/18/13,1218,Wednesday,2013,12,18,51,78
12182014,12/18/14,1218,Thursday,2014,12,18,51,75
12182015,12/18/15,1218,Friday,2015,12,18,51,95
12182016,12/18/16,1218,Sunday,2016,12,18,52,107
12192006,12/19/06,1219,Tuesday,2006,12,19,52,124
12192007,12/19/07,1219,Wednesday,2007,12,19,51,124
12192008,12/19/08,1219,Friday,2008,12,19,51,100
12192009,12/19/09,1219,Saturday,2009,12,19,51,82
12192010,12/19/10,1219,Sunday,2010,12,19,52,96
12192011,12/19/11,1219,Monday,2011,12,19,52,86
12192012,12/19/12,1219,Wednesday,2012,12,19,52,81
12192013,12/19/13,1219,Thursday,2013,12,19,51,66
12192014,12/19/14,1219,Friday,2014,12,19,51,117
12192015,12/19/15,1219,Saturday,2015,12,19,51,117
12192016,12/19/16,1219,Monday,2016,12,19,52,77
12202006,12/20/06,1220,Wednesday,2006,12,20,52,82
12202007,12/20/07,1220,Thursday,2007,12,20,51,102
12202008,12/20/08,1220,Saturday,2008,12,20,51,125
12202009,12/20/09,1220,Sunday,2009,12,20,52,65
12202010,12/20/10,1220,Monday,2010,12,20,52,84
12202011,12/20/11,1220,Tuesday,2011,12,20,52,67
12202012,12/20/12,1220,Thursday,2012,12,20,52,96
12202013,12/20/13,1220,Friday,2013,12,20,51,90
12202014,12/20/14,1220,Saturday,2014,12,20,51,106
12202015,12/20/15,1220,Sunday,2015,12,20,52,86
12202016,12/20/16,1220,Tuesday,2016,12,20,52,91
12212006,12/21/06,1221,Thursday,2006,12,21,52,108
12212007,12/21/07,1221,Friday,2007,12,21,51,110
12212008,12/21/08,1221,Sunday,2008,12,21,52,79
12212009,12/21/09,1221,Monday,2009,12,21,52,76
12212010,12/21/10,1221,Tuesday,2010,12,21,52,74
12212011,12/21/11,1221,Wednesday,2011,12,21,52,90
12212012,12/21/12,1221,Friday,2012,12,21,52,116
12212013,12/21/13,1221,Saturday,2013,12,21,51,122
12212014,12/21/14,1221,Sunday,2014,12,21,52,92
12212015,12/21/15,1221,Monday,2015,12,21,52,86
12212016,12/21/16,1221,Wednesday,2016,12,21,52,117
12222006,12/22/06,1222,Friday,2006,12,22,52,118
12222007,12/22/07,1222,Saturday,2007,12,22,51,125
12222008,12/22/08,1222,Monday,2008,12,22,52,71
12222009,12/22/09,1222,Tuesday,2009,12,22,52,72
12222010,12/22/10,1222,Wednesday,2010,12,22,52,77
12222011,12/22/11,1222,Thursday,2011,12,22,52,72
12222012,12/22/12,1222,Saturday,2012,12,22,52,84
12222013,12/22/13,1222,Sunday,2013,12,22,52,82
12222014,12/22/14,1222,Monday,2014,12,22,52,77
12222015,12/22/15,1222,Tuesday,2015,12,22,52,112
12222016,12/22/16,1222,Thursday,2016,12,22,52,107
12232006,12/23/06,1223,Saturday,2006,12,23,52,119
12232007,12/23/07,1223,Sunday,2007,12,23,52,105
12232008,12/23/08,1223,Tuesday,2008,12,23,52,126
12232009,12/23/09,1223,Wednesday,2009,12,23,52,90
12232010,12/23/10,1223,Thursday,2010,12,23,52,90
12232011,12/23/11,1223,Friday,2011,12,23,52,75
12232012,12/23/12,1223,Sunday,2012,12,23,53,82
12232013,12/23/13,1223,Monday,2013,12,23,52,81
12232014,12/23/14,1223,Tuesday,2014,12,23,52,81
12232015,12/23/15,1223,Wednesday,2015,12,23,52,129
12232016,12/23/16,1223,Friday,2016,12,23,52,107
12242006,12/24/06,1224,Sunday,2006,12,24,53,96
12242007,12/24/07,1224,Monday,2007,12,24,52,117
12242008,12/24/08,1224,Wednesday,2008,12,24,52,115
12242009,12/24/09,1224,Thursday,2009,12,24,52,91
12242010,12/24/10,1224,Friday,2010,12,24,52,89
12242011,12/24/11,1224,Saturday,2011,12,24,52,91
12242012,12/24/12,1224,Monday,2012,12,24,53,84
12242013,12/24/13,1224,Tuesday,2013,12,24,52,94
12242014,12/24/14,1224,Wednesday,2014,12,24,52,95
12242015,12/24/15,1224,Thursday,2015,12,24,52,97
12242016,12/24/16,1224,Saturday,2016,12,24,52,136
12252006,12/25/06,1225,Monday,2006,12,25,53,68
12252007,12/25/07,1225,Tuesday,2007,12,25,52,83
12252008,12/25/08,1225,Thursday,2008,12,25,52,72
12252009,12/25/09,1225,Friday,2009,12,25,52,70
12252010,12/25/10,1225,Saturday,2010,12,25,52,59
12252011,12/25/11,1225,Sunday,2011,12,25,53,74
12252012,12/25/12,1225,Tuesday,2012,12,25,53,74
12252013,12/25/13,1225,Wednesday,2013,12,25,52,55
12252014,12/25/14,1225,Thursday,2014,12,25,52,71
12252015,12/25/15,1225,Friday,2015,12,25,52,98
12252016,12/25/16,1225,Sunday,2016,12,25,53,73
12262006,12/26/06,1226,Tuesday,2006,12,26,53,77
12262007,12/26/07,1226,Wednesday,2007,12,26,52,95
12262008,12/26/08,1226,Friday,2008,12,26,52,98
12262009,12/26/09,1226,Saturday,2009,12,26,52,82
12262010,12/26/10,1226,Sunday,2010,12,26,53,64
12262011,12/26/11,1226,Monday,2011,12,26,53,71
12262012,12/26/12,1226,Wednesday,2012,12,26,53,102
12262013,12/26/13,1226,Thursday,2013,12,26,52,84
12262014,12/26/14,1226,Friday,2014,12,26,52,110
12262015,12/26/15,1226,Saturday,2015,12,26,52,113
12262016,12/26/16,1226,Monday,2016,12,26,53,83
12272006,12/27/06,1227,Wednesday,2006,12,27,53,85
12272007,12/27/07,1227,Thursday,2007,12,27,52,87
12272008,12/27/08,1227,Saturday,2008,12,27,52,89
12272009,12/27/09,1227,Sunday,2009,12,27,53,73
12272010,12/27/10,1227,Monday,2010,12,27,53,59
12272011,12/27/11,1227,Tuesday,2011,12,27,53,82
12272012,12/27/12,1227,Thursday,2012,12,27,53,65
12272013,12/27/13,1227,Friday,2013,12,27,52,81
12272014,12/27/14,1227,Saturday,2014,12,27,52,116
12272015,12/27/15,1227,Sunday,2015,12,27,53,75
12272016,12/27/16,1227,Tuesday,2016,12,27,53,91
12282006,12/28/06,1228,Thursday,2006,12,28,53,98
12282007,12/28/07,1228,Friday,2007,12,28,52,99
12282008,12/28/08,1228,Sunday,2008,12,28,53,74
12282009,12/28/09,1228,Monday,2009,12,28,53,71
12282010,12/28/10,1228,Tuesday,2010,12,28,53,71
12282011,12/28/11,1228,Wednesday,2011,12,28,53,72
12282012,12/28/12,1228,Friday,2012,12,28,53,74
12282013,12/28/13,1228,Saturday,2013,12,28,52,98
12282014,12/28/14,1228,Sunday,2014,12,28,53,71
12282015,12/28/15,1228,Monday,2015,12,28,53,76
12282016,12/28/16,1228,Wednesday,2016,12,28,53,93
12292006,12/29/06,1229,Friday,2006,12,29,53,95
12292007,12/29/07,1229,Saturday,2007,12,29,52,99
12292008,12/29/08,1229,Monday,2008,12,29,53,76
12292009,12/29/09,1229,Tuesday,2009,12,29,53,76
12292010,12/29/10,1229,Wednesday,2010,12,29,53,68
12292011,12/29/11,1229,Thursday,2011,12,29,53,93
12292012,12/29/12,1229,Saturday,2012,12,29,53,90
12292013,12/29/13,1229,Sunday,2013,12,29,53,77
